X,Y,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,ObjectId
487411.983359274,6268821.75657172,2021/04/01 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,3,3,2,4.37849634314646,48.9643928068108,800931,6874708,2154,338
525099.973369243,6407405.65985274,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,339
525099.973369243,6407405.65985274,2021/05/09 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,340
525099.973369243,6407405.65985274,2021/05/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,341
525099.973369243,6407405.65985274,2021/05/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,342
525099.973369243,6407405.65985274,2021/05/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,343
525099.973369243,6407405.65985274,2021/05/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,344
525099.973369243,6407405.65985274,2021/05/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,345
525099.973369243,6407405.65985274,2021/05/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,346
487411.983359274,6268821.75657172,2021/07/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,347
525099.973369243,6407405.65985274,2021/05/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,348
525099.973369243,6407405.65985274,2021/05/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,349
525099.973369243,6407405.65985274,2021/05/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,350
525099.973369243,6407405.65985274,2021/05/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,351
525099.973369243,6407405.65985274,2021/05/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,352
525099.973369243,6407405.65985274,2021/05/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,353
525099.973369243,6407405.65985274,2021/05/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,354
525099.973369243,6407405.65985274,2021/05/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,355
525099.973369243,6407405.65985274,2021/05/24 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,356
525099.973369243,6407405.65985274,2021/05/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,357
525099.973369243,6407405.65985274,2021/05/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,358
525099.973369243,6407405.65985274,2021/05/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,359
525099.973369243,6407405.65985274,2021/05/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,360
525099.973369243,6407405.65985274,2021/05/29 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,361
525099.973369243,6407405.65985274,2021/05/30 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,362
525099.973369243,6407405.65985274,2021/05/31 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,363
525099.973369243,6407405.65985274,2021/06/01 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,364
525099.973369243,6407405.65985274,2021/06/02 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,365
525099.973369243,6407405.65985274,2021/06/03 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,366
525099.973369243,6407405.65985274,2021/06/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,367
525099.973369243,6407405.65985274,2021/06/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,368
525099.973369243,6407405.65985274,2021/06/06 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,369
525099.973369243,6407405.65985274,2021/06/07 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,370
525099.973369243,6407405.65985274,2021/06/08 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,371
525099.973369243,6407405.65985274,2021/06/09 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,4,1,2,4.71705331768345,49.7750293409841,823755,6965357,2154,372
525099.973369243,6407405.65985274,2021/06/10 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,373
525099.973369243,6407405.65985274,2021/06/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,374
525099.973369243,6407405.65985274,2021/06/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,375
525099.973369243,6407405.65985274,2021/06/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,376
525099.973369243,6407405.65985274,2021/06/14 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,377
525099.973369243,6407405.65985274,2021/06/15 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,4,2,2,4.71705331768345,49.7750293409841,823755,6965357,2154,378
525099.973369243,6407405.65985274,2021/06/16 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,2,4.71705331768345,49.7750293409841,823755,6965357,2154,379
525099.973369243,6407405.65985274,2021/06/17 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,380
525099.973369243,6407405.65985274,2021/06/18 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,2,1,4.71705331768345,49.7750293409841,823755,6965357,2154,381
525099.973369243,6407405.65985274,2021/06/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,382
525099.973369243,6407405.65985274,2021/06/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,383
525099.973369243,6407405.65985274,2021/06/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,384
525099.973369243,6407405.65985274,2021/06/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,385
525099.973369243,6407405.65985274,2021/06/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,386
525099.973369243,6407405.65985274,2021/06/24 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,2,2,4.71705331768345,49.7750293409841,823755,6965357,2154,387
525099.973369243,6407405.65985274,2021/06/25 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,3,2,1,4.71705331768345,49.7750293409841,823755,6965357,2154,388
525099.973369243,6407405.65985274,2021/06/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,389
525099.973369243,6407405.65985274,2021/06/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,390
525099.973369243,6407405.65985274,2021/06/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,391
525099.973369243,6407405.65985274,2021/06/29 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,392
525099.973369243,6407405.65985274,2021/06/30 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,393
525099.973369243,6407405.65985274,2021/07/01 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,394
525099.973369243,6407405.65985274,2021/07/02 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,2,4.71705331768345,49.7750293409841,823755,6965357,2154,395
525099.973369243,6407405.65985274,2021/07/03 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,396
525099.973369243,6407405.65985274,2021/07/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,397
525099.973369243,6407405.65985274,2021/07/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,398
525099.973369243,6407405.65985274,2021/07/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,399
525099.973369243,6407405.65985274,2021/07/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,400
525099.973369243,6407405.65985274,2021/07/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,401
525099.973369243,6407405.65985274,2021/07/09 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,402
525099.973369243,6407405.65985274,2021/07/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,403
525099.973369243,6407405.65985274,2021/07/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,404
525099.973369243,6407405.65985274,2021/07/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,405
525099.973369243,6407405.65985274,2021/07/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,406
525099.973369243,6407405.65985274,2021/07/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,407
525099.973369243,6407405.65985274,2021/07/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,408
525099.973369243,6407405.65985274,2021/07/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,409
525099.973369243,6407405.65985274,2021/07/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,410
525099.973369243,6407405.65985274,2021/07/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,411
525099.973369243,6407405.65985274,2021/07/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,2,1,1,4.71705331768345,49.7750293409841,823755,6965357,2154,412
487411.983359274,6268821.75657172,2021/04/02 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,413
449747.952402514,6317682.39015613,2021/07/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,414
454009.792700605,6156363.30418946,2021/04/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,10387,Troyes,1,1,2,1,1,4.07843935922889,48.2967325837441,779977,6800146,2154,415
487411.983359274,6268821.75657172,2021/04/03 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,416
487411.983359274,6268821.75657172,2021/04/04 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,3,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,417
487411.983359274,6268821.75657172,2021/04/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,418
487411.983359274,6268821.75657172,2021/04/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,419
487411.983359274,6268821.75657172,2021/04/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,420
487411.983359274,6268821.75657172,2021/04/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,421
487411.983359274,6268821.75657172,2021/04/09 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,422
487411.983359274,6268821.75657172,2021/04/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,423
487411.983359274,6268821.75657172,2021/04/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,424
487411.983359274,6268821.75657172,2021/04/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,425
487411.983359274,6268821.75657172,2021/04/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,426
487411.983359274,6268821.75657172,2021/04/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,427
487411.983359274,6268821.75657172,2021/04/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,428
487411.983359274,6268821.75657172,2021/04/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,429
487411.983359274,6268821.75657172,2021/04/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,430
487411.983359274,6268821.75657172,2021/04/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,431
487411.983359274,6268821.75657172,2021/04/19 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,3,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,432
487411.983359274,6268821.75657172,2021/04/20 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,3,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,433
487411.983359274,6268821.75657172,2021/04/21 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,3,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,434
